description,attribute,metric,value
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-05-03,Cases,17256
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-05-04,Cases,17612
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-05-05,Cases,17995
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-05-06,Cases,18427
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-05-07,Cases,18835
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-05-08,Cases,19362
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-05-09,Cases,19689
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,2020-05-10,Cases,19879
Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
"Case Rates Per 100,000 People in Colorado by County",Adams,Rate Per 100000,445.38
"Case Rates Per 100,000 People in Colorado by County",Alamosa,Rate Per 100000,197.73
"Case Rates Per 100,000 People in Colorado by County",Arapahoe,Rate Per 100000,508.64
"Case Rates Per 100,000 People in Colorado by County",Archuleta,Rate Per 100000,58.24
"Case Rates Per 100,000 People in Colorado by County",Baca,Rate Per 100000,338.31
"Case Rates Per 100,000 People in Colorado by County",Bent,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Boulder,Rate Per 100000,238.73
"Case Rates Per 100,000 People in Colorado by County",Broomfield,Rate Per 100000,287.96
"Case Rates Per 100,000 People in Colorado by County",Chaffee,Rate Per 100000,339.52
"Case Rates Per 100,000 People in Colorado by County",Cheyenne,Rate Per 100000,268.53
"Case Rates Per 100,000 People in Colorado by County",Clear Creek,Rate Per 100000,144.88
"Case Rates Per 100,000 People in Colorado by County",Conejos,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Costilla,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Crowley,Rate Per 100000,665.87
"Case Rates Per 100,000 People in Colorado by County",Custer,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Delta,Rate Per 100000,177.79
"Case Rates Per 100,000 People in Colorado by County",Denver,Rate Per 100000,573.7
"Case Rates Per 100,000 People in Colorado by County",Dolores,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Douglas,Rate Per 100000,176.17
"Case Rates Per 100,000 People in Colorado by County",Eagle,Rate Per 100000,1018.9
"Case Rates Per 100,000 People in Colorado by County",El Paso,Rate Per 100000,159.16
"Case Rates Per 100,000 People in Colorado by County",Elbert,Rate Per 100000,148.75
"Case Rates Per 100,000 People in Colorado by County",Fremont,Rate Per 100000,48
"Case Rates Per 100,000 People in Colorado by County",Garfield,Rate Per 100000,172.22
"Case Rates Per 100,000 People in Colorado by County",Gilpin,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Grand,Rate Per 100000,32.31
"Case Rates Per 100,000 People in Colorado by County",Gunnison,Rate Per 100000,1007.4
"Case Rates Per 100,000 People in Colorado by County",Hinsdale,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Huerfano,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Jackson,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Jefferson,Rate Per 100000,286.11
"Case Rates Per 100,000 People in Colorado by County",Kiowa,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Kit Carson,Rate Per 100000,349.31
"Case Rates Per 100,000 People in Colorado by County",La Plata,Rate Per 100000,115.24
"Case Rates Per 100,000 People in Colorado by County",Lake,Rate Per 100000,296.32
"Case Rates Per 100,000 People in Colorado by County",Larimer,Rate Per 100000,129.01
"Case Rates Per 100,000 People in Colorado by County",Las Animas,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Lincoln,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Logan,Rate Per 100000,1976.75
"Case Rates Per 100,000 People in Colorado by County",Mesa,Rate Per 100000,33.2
"Case Rates Per 100,000 People in Colorado by County",Mineral,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Moffat,Rate Per 100000,45.52
"Case Rates Per 100,000 People in Colorado by County",Montezuma,Rate Per 100000,91.75
"Case Rates Per 100,000 People in Colorado by County",Montrose,Rate Per 100000,300.52
"Case Rates Per 100,000 People in Colorado by County",Morgan,Rate Per 100000,1813.84
"Case Rates Per 100,000 People in Colorado by County",Otero,Rate Per 100000,54.45
"Case Rates Per 100,000 People in Colorado by County",Ouray,Rate Per 100000,125.05
"Case Rates Per 100,000 People in Colorado by County",Park,Rate Per 100000,86.22
"Case Rates Per 100,000 People in Colorado by County",Phillips,Rate Per 100000,210.97
"Case Rates Per 100,000 People in Colorado by County",Pitkin,Rate Per 100000,302.03
"Case Rates Per 100,000 People in Colorado by County",Prowers,Rate Per 100000,74.52
"Case Rates Per 100,000 People in Colorado by County",Pueblo,Rate Per 100000,110.7
"Case Rates Per 100,000 People in Colorado by County",Rio Blanco,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Rio Grande,Rate Per 100000,71.26
"Case Rates Per 100,000 People in Colorado by County",Routt,Rate Per 100000,225.83
"Case Rates Per 100,000 People in Colorado by County",Saguache,Rate Per 100000,73.13
"Case Rates Per 100,000 People in Colorado by County",San Juan,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",San Miguel,Rate Per 100000,244.59
"Case Rates Per 100,000 People in Colorado by County",Sedgwick,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Summit,Rate Per 100000,545.64
"Case Rates Per 100,000 People in Colorado by County",Teller,Rate Per 100000,123.7
"Case Rates Per 100,000 People in Colorado by County",Unknown Or Pending,Rate Per 100000,NA
"Case Rates Per 100,000 People in Colorado by County",Washington,Rate Per 100000,190.32
"Case Rates Per 100,000 People in Colorado by County",Weld,Rate Per 100000,687.03
"Case Rates Per 100,000 People in Colorado by County",Yuma,Rate Per 100000,109.68
"Case Rates Per 100,000 People in Colorado by County",Note,Rates are not shown for counties with fewer than 5 cases.,NA
"Case Rates Per 100,000 People in Colorado by County",Note,Caution should be used when interpreting rates in counties with small populations.,NA
"Case Rates Per 100,000 People in Colorado by County",Note,Some cases may still be under investigation and county not assigned yet.,NA
Total COVID-19 Tests Performed in Colorado by County,Adams,Total Tests Performed,11491
Total COVID-19 Tests Performed in Colorado by County,Adams,Percent of tests by PCR,90.83
Total COVID-19 Tests Performed in Colorado by County,Adams,Percent of tests by Serology,9.17
Total COVID-19 Tests Performed in Colorado by County,Alamosa,Total Tests Performed,299
Total COVID-19 Tests Performed in Colorado by County,Alamosa,Percent of tests by PCR,99
Total COVID-19 Tests Performed in Colorado by County,Alamosa,Percent of tests by Serology,1
Total COVID-19 Tests Performed in Colorado by County,Arapahoe,Total Tests Performed,15894
Total COVID-19 Tests Performed in Colorado by County,Arapahoe,Percent of tests by PCR,83.5
Total COVID-19 Tests Performed in Colorado by County,Arapahoe,Percent of tests by Serology,16.5
Total COVID-19 Tests Performed in Colorado by County,Archuleta,Total Tests Performed,122
Total COVID-19 Tests Performed in Colorado by County,Archuleta,Percent of tests by PCR,100
Total COVID-19 Tests Performed in Colorado by County,Archuleta,Percent of tests by Serology,0
Total COVID-19 Tests Performed in Colorado by County,Baca,Total Tests Performed,79
Total COVID-19 Tests Performed in Colorado by County,Baca,Percent of tests by PCR,100
Total COVID-19 Tests Performed in Colorado by County,Baca,Percent of tests by Serology,0
Total COVID-19 Tests Performed in Colorado by County,Bent,Total Tests Performed,64
Total COVID-19 Tests Performed in Colorado by County,Bent,Percent of tests by PCR,98.44
Total COVID-19 Tests Performed in Colorado by County,Bent,Percent of tests by Serology,1.56
Total COVID-19 Tests Performed in Colorado by County,Boulder,Total Tests Performed,5954
Total COVID-19 Tests Performed in Colorado by County,Boulder,Percent of tests by PCR,84.85
Total COVID-19 Tests Performed in Colorado by County,Boulder,Percent of tests by Serology,15.15
Total COVID-19 Tests Performed in Colorado by County,Broomfield,Total Tests Performed,1284
Total COVID-19 Tests Performed in Colorado by County,Broomfield,Percent of tests by PCR,82.55
Total COVID-19 Tests Performed in Colorado by County,Broomfield,Percent of tests by Serology,17.45
Total COVID-19 Tests Performed in Colorado by County,Chaffee,Total Tests Performed,451
Total COVID-19 Tests Performed in Colorado by County,Chaffee,Percent of tests by PCR,90.91
Total COVID-19 Tests Performed in Colorado by County,Chaffee,Percent of tests by Serology,9.09
Total COVID-19 Tests Performed in Colorado by County,Cheyenne,Total Tests Performed,44
Total COVID-19 Tests Performed in Colorado by County,Cheyenne,Percent of tests by PCR,100
Total COVID-19 Tests Performed in Colorado by County,Cheyenne,Percent of tests by Serology,0
Total COVID-19 Tests Performed in Colorado by County,Clear Creek,Total Tests Performed,153
Total COVID-19 Tests Performed in Colorado by County,Clear Creek,Percent of tests by PCR,72.55
Total COVID-19 Tests Performed in Colorado by County,Clear Creek,Percent of tests by Serology,27.45
Total COVID-19 Tests Performed in Colorado by County,Conejos,Total Tests Performed,61
Total COVID-19 Tests Performed in Colorado by County,Conejos,Percent of tests by PCR,96.72
Total COVID-19 Tests Performed in Colorado by County,Conejos,Percent of tests by Serology,3.28
Total COVID-19 Tests Performed in Colorado by County,Costilla,Total Tests Performed,23
Total COVID-19 Tests Performed in Colorado by County,Costilla,Percent of tests by PCR,78.26
Total COVID-19 Tests Performed in Colorado by County,Costilla,Percent of tests by Serology,21.74
Total COVID-19 Tests Performed in Colorado by County,Crowley,Total Tests Performed,352
Total COVID-19 Tests Performed in Colorado by County,Crowley,Percent of tests by PCR,99.72
Total COVID-19 Tests Performed in Colorado by County,Crowley,Percent of tests by Serology,0.28
Total COVID-19 Tests Performed in Colorado by County,Custer,Total Tests Performed,40
Total COVID-19 Tests Performed in Colorado by County,Custer,Percent of tests by PCR,95
Total COVID-19 Tests Performed in Colorado by County,Custer,Percent of tests by Serology,5
Total COVID-19 Tests Performed in Colorado by County,Delta,Total Tests Performed,654
Total COVID-19 Tests Performed in Colorado by County,Delta,Percent of tests by PCR,94.8
Total COVID-19 Tests Performed in Colorado by County,Delta,Percent of tests by Serology,5.2
Total COVID-19 Tests Performed in Colorado by County,Denver,Total Tests Performed,22035
Total COVID-19 Tests Performed in Colorado by County,Denver,Percent of tests by PCR,84.37
Total COVID-19 Tests Performed in Colorado by County,Denver,Percent of tests by Serology,15.63
Total COVID-19 Tests Performed in Colorado by County,Dolores,Total Tests Performed,7
Total COVID-19 Tests Performed in Colorado by County,Dolores,Percent of tests by PCR,100
Total COVID-19 Tests Performed in Colorado by County,Dolores,Percent of tests by Serology,0
Total COVID-19 Tests Performed in Colorado by County,Douglas,Total Tests Performed,6742
Total COVID-19 Tests Performed in Colorado by County,Douglas,Percent of tests by PCR,66.63
Total COVID-19 Tests Performed in Colorado by County,Douglas,Percent of tests by Serology,33.37
Total COVID-19 Tests Performed in Colorado by County,Eagle,Total Tests Performed,6068
Total COVID-19 Tests Performed in Colorado by County,Eagle,Percent of tests by PCR,41.38
Total COVID-19 Tests Performed in Colorado by County,Eagle,Percent of tests by Serology,58.62
Total COVID-19 Tests Performed in Colorado by County,El Paso,Total Tests Performed,13800
Total COVID-19 Tests Performed in Colorado by County,El Paso,Percent of tests by PCR,92.99
Total COVID-19 Tests Performed in Colorado by County,El Paso,Percent of tests by Serology,7.01
Total COVID-19 Tests Performed in Colorado by County,Elbert,Total Tests Performed,403
Total COVID-19 Tests Performed in Colorado by County,Elbert,Percent of tests by PCR,70.97
Total COVID-19 Tests Performed in Colorado by County,Elbert,Percent of tests by Serology,29.03
Total COVID-19 Tests Performed in Colorado by County,Fremont,Total Tests Performed,549
Total COVID-19 Tests Performed in Colorado by County,Fremont,Percent of tests by PCR,94.72
Total COVID-19 Tests Performed in Colorado by County,Fremont,Percent of tests by Serology,5.28
Total COVID-19 Tests Performed in Colorado by County,Garfield,Total Tests Performed,1483
Total COVID-19 Tests Performed in Colorado by County,Garfield,Percent of tests by PCR,94.74
Total COVID-19 Tests Performed in Colorado by County,Garfield,Percent of tests by Serology,5.26
Total COVID-19 Tests Performed in Colorado by County,Gilpin,Total Tests Performed,69
Total COVID-19 Tests Performed in Colorado by County,Gilpin,Percent of tests by PCR,91.3
Total COVID-19 Tests Performed in Colorado by County,Gilpin,Percent of tests by Serology,8.7
Total COVID-19 Tests Performed in Colorado by County,Grand,Total Tests Performed,370
Total COVID-19 Tests Performed in Colorado by County,Grand,Percent of tests by PCR,96.76
Total COVID-19 Tests Performed in Colorado by County,Grand,Percent of tests by Serology,3.24
Total COVID-19 Tests Performed in Colorado by County,Gunnison,Total Tests Performed,553
Total COVID-19 Tests Performed in Colorado by County,Gunnison,Percent of tests by PCR,97.11
Total COVID-19 Tests Performed in Colorado by County,Gunnison,Percent of tests by Serology,2.89
Total COVID-19 Tests Performed in Colorado by County,Hinsdale,Total Tests Performed,18
Total COVID-19 Tests Performed in Colorado by County,Hinsdale,Percent of tests by PCR,100
Total COVID-19 Tests Performed in Colorado by County,Hinsdale,Percent of tests by Serology,0
Total COVID-19 Tests Performed in Colorado by County,Huerfano,Total Tests Performed,75
Total COVID-19 Tests Performed in Colorado by County,Huerfano,Percent of tests by PCR,97.33
Total COVID-19 Tests Performed in Colorado by County,Huerfano,Percent of tests by Serology,2.67
Total COVID-19 Tests Performed in Colorado by County,Jackson,Total Tests Performed,16
Total COVID-19 Tests Performed in Colorado by County,Jackson,Percent of tests by PCR,100
Total COVID-19 Tests Performed in Colorado by County,Jackson,Percent of tests by Serology,0
Total COVID-19 Tests Performed in Colorado by County,Jefferson,Total Tests Performed,12019
Total COVID-19 Tests Performed in Colorado by County,Jefferson,Percent of tests by PCR,78.88
Total COVID-19 Tests Performed in Colorado by County,Jefferson,Percent of tests by Serology,21.12
Total COVID-19 Tests Performed in Colorado by County,Kiowa,Total Tests Performed,50
Total COVID-19 Tests Performed in Colorado by County,Kiowa,Percent of tests by PCR,100
Total COVID-19 Tests Performed in Colorado by County,Kiowa,Percent of tests by Serology,0
Total COVID-19 Tests Performed in Colorado by County,Kit Carson,Total Tests Performed,213
Total COVID-19 Tests Performed in Colorado by County,Kit Carson,Percent of tests by PCR,99.53
Total COVID-19 Tests Performed in Colorado by County,Kit Carson,Percent of tests by Serology,0.47
Total COVID-19 Tests Performed in Colorado by County,La Plata,Total Tests Performed,375
Total COVID-19 Tests Performed in Colorado by County,La Plata,Percent of tests by PCR,97.33
Total COVID-19 Tests Performed in Colorado by County,La Plata,Percent of tests by Serology,2.67
Total COVID-19 Tests Performed in Colorado by County,Lake,Total Tests Performed,609
Total COVID-19 Tests Performed in Colorado by County,Lake,Percent of tests by PCR,25.62
Total COVID-19 Tests Performed in Colorado by County,Lake,Percent of tests by Serology,74.38
Total COVID-19 Tests Performed in Colorado by County,Larimer,Total Tests Performed,7148
Total COVID-19 Tests Performed in Colorado by County,Larimer,Percent of tests by PCR,91.56
Total COVID-19 Tests Performed in Colorado by County,Larimer,Percent of tests by Serology,8.44
Total COVID-19 Tests Performed in Colorado by County,Las Animas,Total Tests Performed,125
Total COVID-19 Tests Performed in Colorado by County,Las Animas,Percent of tests by PCR,98.4
Total COVID-19 Tests Performed in Colorado by County,Las Animas,Percent of tests by Serology,1.6
Total COVID-19 Tests Performed in Colorado by County,Lincoln,Total Tests Performed,81
Total COVID-19 Tests Performed in Colorado by County,Lincoln,Percent of tests by PCR,95.06
Total COVID-19 Tests Performed in Colorado by County,Lincoln,Percent of tests by Serology,4.94
Total COVID-19 Tests Performed in Colorado by County,Logan,Total Tests Performed,1619
Total COVID-19 Tests Performed in Colorado by County,Logan,Percent of tests by PCR,87.83
Total COVID-19 Tests Performed in Colorado by County,Logan,Percent of tests by Serology,12.17
Total COVID-19 Tests Performed in Colorado by County,Mesa,Total Tests Performed,2074
Total COVID-19 Tests Performed in Colorado by County,Mesa,Percent of tests by PCR,95.08
Total COVID-19 Tests Performed in Colorado by County,Mesa,Percent of tests by Serology,4.92
Total COVID-19 Tests Performed in Colorado by County,Mineral,Total Tests Performed,14
Total COVID-19 Tests Performed in Colorado by County,Mineral,Percent of tests by PCR,100
Total COVID-19 Tests Performed in Colorado by County,Mineral,Percent of tests by Serology,0
Total COVID-19 Tests Performed in Colorado by County,Moffat,Total Tests Performed,493
Total COVID-19 Tests Performed in Colorado by County,Moffat,Percent of tests by PCR,99.59
Total COVID-19 Tests Performed in Colorado by County,Moffat,Percent of tests by Serology,0.41
Total COVID-19 Tests Performed in Colorado by County,Montezuma,Total Tests Performed,353
Total COVID-19 Tests Performed in Colorado by County,Montezuma,Percent of tests by PCR,99.15
Total COVID-19 Tests Performed in Colorado by County,Montezuma,Percent of tests by Serology,0.85
Total COVID-19 Tests Performed in Colorado by County,Montrose,Total Tests Performed,855
Total COVID-19 Tests Performed in Colorado by County,Montrose,Percent of tests by PCR,97.31
Total COVID-19 Tests Performed in Colorado by County,Montrose,Percent of tests by Serology,2.69
Total COVID-19 Tests Performed in Colorado by County,Morgan,Total Tests Performed,1689
Total COVID-19 Tests Performed in Colorado by County,Morgan,Percent of tests by PCR,97.39
Total COVID-19 Tests Performed in Colorado by County,Morgan,Percent of tests by Serology,2.61
Total COVID-19 Tests Performed in Colorado by County,Otero,Total Tests Performed,246
Total COVID-19 Tests Performed in Colorado by County,Otero,Percent of tests by PCR,99.59
Total COVID-19 Tests Performed in Colorado by County,Otero,Percent of tests by Serology,0.41
Total COVID-19 Tests Performed in Colorado by County,Ouray,Total Tests Performed,92
Total COVID-19 Tests Performed in Colorado by County,Ouray,Percent of tests by PCR,81.52
Total COVID-19 Tests Performed in Colorado by County,Ouray,Percent of tests by Serology,18.48
Total COVID-19 Tests Performed in Colorado by County,Out Of State,Total Tests Performed,64
Total COVID-19 Tests Performed in Colorado by County,Out Of State,Percent of tests by PCR,100
Total COVID-19 Tests Performed in Colorado by County,Out Of State,Percent of tests by Serology,0
Total COVID-19 Tests Performed in Colorado by County,Park,Total Tests Performed,270
Total COVID-19 Tests Performed in Colorado by County,Park,Percent of tests by PCR,84.44
Total COVID-19 Tests Performed in Colorado by County,Park,Percent of tests by Serology,15.56
Total COVID-19 Tests Performed in Colorado by County,Phillips,Total Tests Performed,98
Total COVID-19 Tests Performed in Colorado by County,Phillips,Percent of tests by PCR,95.92
Total COVID-19 Tests Performed in Colorado by County,Phillips,Percent of tests by Serology,4.08
Total COVID-19 Tests Performed in Colorado by County,Pitkin,Total Tests Performed,399
Total COVID-19 Tests Performed in Colorado by County,Pitkin,Percent of tests by PCR,76.44
Total COVID-19 Tests Performed in Colorado by County,Pitkin,Percent of tests by Serology,23.56
Total COVID-19 Tests Performed in Colorado by County,Prowers,Total Tests Performed,185
Total COVID-19 Tests Performed in Colorado by County,Prowers,Percent of tests by PCR,96.22
Total COVID-19 Tests Performed in Colorado by County,Prowers,Percent of tests by Serology,3.78
Total COVID-19 Tests Performed in Colorado by County,Pueblo,Total Tests Performed,3306
Total COVID-19 Tests Performed in Colorado by County,Pueblo,Percent of tests by PCR,92.83
Total COVID-19 Tests Performed in Colorado by County,Pueblo,Percent of tests by Serology,7.17
Total COVID-19 Tests Performed in Colorado by County,Rio Blanco,Total Tests Performed,132
Total COVID-19 Tests Performed in Colorado by County,Rio Blanco,Percent of tests by PCR,90.15
Total COVID-19 Tests Performed in Colorado by County,Rio Blanco,Percent of tests by Serology,9.85
Total COVID-19 Tests Performed in Colorado by County,Rio Grande,Total Tests Performed,140
Total COVID-19 Tests Performed in Colorado by County,Rio Grande,Percent of tests by PCR,96.43
Total COVID-19 Tests Performed in Colorado by County,Rio Grande,Percent of tests by Serology,3.57
Total COVID-19 Tests Performed in Colorado by County,Routt,Total Tests Performed,974
Total COVID-19 Tests Performed in Colorado by County,Routt,Percent of tests by PCR,97.74
Total COVID-19 Tests Performed in Colorado by County,Routt,Percent of tests by Serology,2.26
Total COVID-19 Tests Performed in Colorado by County,Saguache,Total Tests Performed,55
Total COVID-19 Tests Performed in Colorado by County,Saguache,Percent of tests by PCR,96.36
Total COVID-19 Tests Performed in Colorado by County,Saguache,Percent of tests by Serology,3.64
Total COVID-19 Tests Performed in Colorado by County,San Juan,Total Tests Performed,22
Total COVID-19 Tests Performed in Colorado by County,San Juan,Percent of tests by PCR,86.36
Total COVID-19 Tests Performed in Colorado by County,San Juan,Percent of tests by Serology,13.64
Total COVID-19 Tests Performed in Colorado by County,San Miguel,Total Tests Performed,244
Total COVID-19 Tests Performed in Colorado by County,San Miguel,Percent of tests by PCR,98.36
Total COVID-19 Tests Performed in Colorado by County,San Miguel,Percent of tests by Serology,1.64
Total COVID-19 Tests Performed in Colorado by County,Sedgwick,Total Tests Performed,38
Total COVID-19 Tests Performed in Colorado by County,Sedgwick,Percent of tests by PCR,97.37
Total COVID-19 Tests Performed in Colorado by County,Sedgwick,Percent of tests by Serology,2.63
Total COVID-19 Tests Performed in Colorado by County,Summit,Total Tests Performed,1022
Total COVID-19 Tests Performed in Colorado by County,Summit,Percent of tests by PCR,83.17
Total COVID-19 Tests Performed in Colorado by County,Summit,Percent of tests by Serology,16.83
Total COVID-19 Tests Performed in Colorado by County,Teller,Total Tests Performed,551
Total COVID-19 Tests Performed in Colorado by County,Teller,Percent of tests by PCR,94.01
Total COVID-19 Tests Performed in Colorado by County,Teller,Percent of tests by Serology,5.99
Total COVID-19 Tests Performed in Colorado by County,Unknown,Total Tests Performed,6801
Total COVID-19 Tests Performed in Colorado by County,Unknown,Percent of tests by PCR,97.9
Total COVID-19 Tests Performed in Colorado by County,Unknown,Percent of tests by Serology,2.1
Total COVID-19 Tests Performed in Colorado by County,Washington,Total Tests Performed,117
Total COVID-19 Tests Performed in Colorado by County,Washington,Percent of tests by PCR,91.45
Total COVID-19 Tests Performed in Colorado by County,Washington,Percent of tests by Serology,8.55
Total COVID-19 Tests Performed in Colorado by County,Weld,Total Tests Performed,10597
Total COVID-19 Tests Performed in Colorado by County,Weld,Percent of tests by PCR,90.89
Total COVID-19 Tests Performed in Colorado by County,Weld,Percent of tests by Serology,9.11
Total COVID-19 Tests Performed in Colorado by County,Yuma,Total Tests Performed,166
Total COVID-19 Tests Performed in Colorado by County,Yuma,Percent of tests by PCR,96.99
Total COVID-19 Tests Performed in Colorado by County,Yuma,Percent of tests by Serology,3.01
Total COVID-19 Tests Performed in Colorado by County,Note,Individuals with serology-positive tests are not included in daily case counts until they are confirmed to have had COVID-like symptoms.,NA
Total COVID-19 Tests Performed in Colorado by County,Note,Includes only tests from labs that participate in electronic lab reporting.,NA
"Total Testing Rate Per 100,000 People in Colorado by County",Adams,"Rate per 100,000",2246.65
"Total Testing Rate Per 100,000 People in Colorado by County",Alamosa,"Rate per 100,000",1847.5
"Total Testing Rate Per 100,000 People in Colorado by County",Arapahoe,"Rate per 100,000",2440.19
"Total Testing Rate Per 100,000 People in Colorado by County",Archuleta,"Rate per 100,000",888.11
"Total Testing Rate Per 100,000 People in Colorado by County",Baca,"Rate per 100,000",2227.23
"Total Testing Rate Per 100,000 People in Colorado by County",Bent,"Rate per 100,000",1099.85
"Total Testing Rate Per 100,000 People in Colorado by County",Boulder,"Rate per 100,000",1829.32
"Total Testing Rate Per 100,000 People in Colorado by County",Broomfield,"Rate per 100,000",1848.73
"Total Testing Rate Per 100,000 People in Colorado by County",Chaffee,"Rate per 100,000",2251.85
"Total Testing Rate Per 100,000 People in Colorado by County",Cheyenne,"Rate per 100,000",2363.05
"Total Testing Rate Per 100,000 People in Colorado by County",Clear Creek,"Rate per 100,000",1583.36
"Total Testing Rate Per 100,000 People in Colorado by County",Conejos,"Rate per 100,000",749.75
"Total Testing Rate Per 100,000 People in Colorado by County",Costilla,"Rate per 100,000",603.83
"Total Testing Rate Per 100,000 People in Colorado by County",Crowley,"Rate per 100,000",6009.9
"Total Testing Rate Per 100,000 People in Colorado by County",Custer,"Rate per 100,000",811.69
"Total Testing Rate Per 100,000 People in Colorado by County",Delta,"Rate per 100,000",2114.04
"Total Testing Rate Per 100,000 People in Colorado by County",Denver,"Rate per 100,000",3069.81
"Total Testing Rate Per 100,000 People in Colorado by County",Dolores,"Rate per 100,000",340.96
"Total Testing Rate Per 100,000 People in Colorado by County",Douglas,"Rate per 100,000",1966.5
"Total Testing Rate Per 100,000 People in Colorado by County",Eagle,"Rate per 100,000",11060.28
"Total Testing Rate Per 100,000 People in Colorado by County",El Paso,"Rate per 100,000",1931.7
"Total Testing Rate Per 100,000 People in Colorado by County",Elbert,"Rate per 100,000",1537.11
"Total Testing Rate Per 100,000 People in Colorado by County",Fremont,"Rate per 100,000",1145.85
"Total Testing Rate Per 100,000 People in Colorado by County",Garfield,"Rate per 100,000",2479.64
"Total Testing Rate Per 100,000 People in Colorado by County",Gilpin,"Rate per 100,000",1131.7
"Total Testing Rate Per 100,000 People in Colorado by County",Grand,"Rate per 100,000",2391.11
"Total Testing Rate Per 100,000 People in Colorado by County",Gunnison,"Rate per 100,000",3220.17
"Total Testing Rate Per 100,000 People in Colorado by County",Hinsdale,"Rate per 100,000",2238.81
"Total Testing Rate Per 100,000 People in Colorado by County",Huerfano,"Rate per 100,000",1094.25
"Total Testing Rate Per 100,000 People in Colorado by County",Jackson,"Rate per 100,000",1146.13
"Total Testing Rate Per 100,000 People in Colorado by County",Jefferson,"Rate per 100,000",2074.06
"Total Testing Rate Per 100,000 People in Colorado by County",Kiowa,"Rate per 100,000",3641.66
"Total Testing Rate Per 100,000 People in Colorado by County",Kit Carson,"Rate per 100,000",2976.11
"Total Testing Rate Per 100,000 People in Colorado by County",La Plata,"Rate per 100,000",664.86
"Total Testing Rate Per 100,000 People in Colorado by County",Lake,"Rate per 100,000",7845.92
"Total Testing Rate Per 100,000 People in Colorado by County",Larimer,"Rate per 100,000",2040.18
"Total Testing Rate Per 100,000 People in Colorado by County",Las Animas,"Rate per 100,000",862.6
"Total Testing Rate Per 100,000 People in Colorado by County",Lincoln,"Rate per 100,000",1450.57
"Total Testing Rate Per 100,000 People in Colorado by County",Logan,"Rate per 100,000",7408.25
"Total Testing Rate Per 100,000 People in Colorado by County",Mesa,"Rate per 100,000",1350
"Total Testing Rate Per 100,000 People in Colorado by County",Mineral,"Rate per 100,000",1801.8
"Total Testing Rate Per 100,000 People in Colorado by County",Moffat,"Rate per 100,000",3740.23
"Total Testing Rate Per 100,000 People in Colorado by County",Montezuma,"Rate per 100,000",1349.44
"Total Testing Rate Per 100,000 People in Colorado by County",Montrose,"Rate per 100,000",2023.19
"Total Testing Rate Per 100,000 People in Colorado by County",Morgan,"Rate per 100,000",5925.69
"Total Testing Rate Per 100,000 People in Colorado by County",Otero,"Rate per 100,000",1339.58
"Total Testing Rate Per 100,000 People in Colorado by County",Ouray,"Rate per 100,000",1917.47
"Total Testing Rate Per 100,000 People in Colorado by County",Out Of State,"Rate per 100,000",NA
"Total Testing Rate Per 100,000 People in Colorado by County",Park,"Rate per 100,000",1454.98
"Total Testing Rate Per 100,000 People in Colorado by County",Phillips,"Rate per 100,000",2297.23
"Total Testing Rate Per 100,000 People in Colorado by County",Pitkin,"Rate per 100,000",2231.67
"Total Testing Rate Per 100,000 People in Colorado by County",Prowers,"Rate per 100,000",1531.71
"Total Testing Rate Per 100,000 People in Colorado by County",Pueblo,"Rate per 100,000",1978.27
"Total Testing Rate Per 100,000 People in Colorado by County",Rio Blanco,"Rate per 100,000",2093.58
"Total Testing Rate Per 100,000 People in Colorado by County",Rio Grande,"Rate per 100,000",1247.1
"Total Testing Rate Per 100,000 People in Colorado by County",Routt,"Rate per 100,000",3792.39
"Total Testing Rate Per 100,000 People in Colorado by County",Saguache,"Rate per 100,000",804.45
