description,attribute,metric,value
"Total Testing Rate Per 100,000 People in Colorado by County",Logan County,Rate per 100000,14619.75
"Total Testing Rate Per 100,000 People in Colorado by County",Mesa County,Rate per 100000,2289.92
"Total Testing Rate Per 100,000 People in Colorado by County",Mineral County,Rate per 100000,2574
"Total Testing Rate Per 100,000 People in Colorado by County",Moffat County,Rate per 100000,6092.1
"Total Testing Rate Per 100,000 People in Colorado by County",Montezuma County,Rate per 100000,3134.68
"Total Testing Rate Per 100,000 People in Colorado by County",Montrose County,Rate per 100000,2948.41
"Total Testing Rate Per 100,000 People in Colorado by County",Morgan County,Rate per 100000,8974.49
"Total Testing Rate Per 100,000 People in Colorado by County",Otero County,Rate per 100000,2080.16
"Total Testing Rate Per 100,000 People in Colorado by County",Ouray County,Rate per 100000,3230.51
"Total Testing Rate Per 100,000 People in Colorado by County",Park County,Rate per 100000,2489.63
"Total Testing Rate Per 100,000 People in Colorado by County",Phillips County,Rate per 100000,3258.32
"Total Testing Rate Per 100,000 People in Colorado by County",Pitkin County,Rate per 100000,4854.86
"Total Testing Rate Per 100,000 People in Colorado by County",Prowers County,Rate per 100000,2367.94
"Total Testing Rate Per 100,000 People in Colorado by County",Pueblo County,Rate per 100000,3628.02
"Total Testing Rate Per 100,000 People in Colorado by County",Rio Blanco County,Rate per 100000,2902.46
"Total Testing Rate Per 100,000 People in Colorado by County",Rio Grande County,Rate per 100000,1621.24
"Total Testing Rate Per 100,000 People in Colorado by County",Routt County,Rate per 100000,7413.46
"Total Testing Rate Per 100,000 People in Colorado by County",Saguache County,Rate per 100000,1301.74
"Total Testing Rate Per 100,000 People in Colorado by County",San Juan County,Rate per 100000,2624.67
"Total Testing Rate Per 100,000 People in Colorado by County",San Miguel County,Rate per 100000,3424.24
"Total Testing Rate Per 100,000 People in Colorado by County",Sedgwick County,Rate per 100000,1846.15
"Total Testing Rate Per 100,000 People in Colorado by County",Summit County,Rate per 100000,5043.1
"Total Testing Rate Per 100,000 People in Colorado by County",Teller County,Rate per 100000,3731.05
"Total Testing Rate Per 100,000 People in Colorado by County",Washington County,Rate per 100000,5371.11
"Total Testing Rate Per 100,000 People in Colorado by County",Weld County,Rate per 100000,5461.24
"Total Testing Rate Per 100,000 People in Colorado by County",Yuma County,Rate per 100000,4138
"Total Testing Rate Per 100,000 People in Colorado by County",Note,Individuals with serology-positive tests are not included in daily case counts until they are confirmed to have had COVID-like symptoms.,NA
"Total Testing Rate Per 100,000 People in Colorado by County",Note,Includes only tests from labs that participate in electronic lab reporting.,NA
"Total Testing Rate Per 100,000 People in Colorado by County",Note,Caution should be used when interpreting rates in counties with small populations.,NA
Number of Deaths by County,Denver County,Deaths,324
Number of Deaths by County,Arapahoe County,Deaths,301
Number of Deaths by County,Jefferson County,Deaths,164
Number of Deaths by County,Weld County,Deaths,129
Number of Deaths by County,Adams County,Deaths,118
Number of Deaths by County,El Paso County,Deaths,88
Number of Deaths by County,Boulder County,Deaths,63
Number of Deaths by County,Douglas County,Deaths,45
Number of Deaths by County,Morgan County,Deaths,42
Number of Deaths by County,Larimer County,Deaths,27
Number of Deaths by County,Broomfield County,Deaths,26
Number of Deaths by County,Chaffee County,Deaths,19
Number of Deaths by County,Pueblo County,Deaths,15
Number of Deaths by County,Montrose County,Deaths,12
Number of Deaths by County,Eagle County,Deaths,8
Number of Deaths by County,Gunnison County,Deaths,6
Number of Deaths by County,Routt County,Deaths,6
Number of Deaths by County,Kit Carson County,Deaths,3
Number of Deaths by County,Logan County,Deaths,3
Number of Deaths by County,Montezuma County,Deaths,3
Number of Deaths by County,Alamosa County,Deaths,2
Number of Deaths by County,Elbert County,Deaths,2
Number of Deaths by County,Garfield County,Deaths,2
Number of Deaths by County,Pitkin County,Deaths,2
Number of Deaths by County,Summit County,Deaths,2
Number of Deaths by County,Teller County,Deaths,2
Number of Deaths by County,Clear Creek County,Deaths,1
Number of Deaths by County,Crowley County,Deaths,1
Number of Deaths by County,Delta County,Deaths,1
Number of Deaths by County,La Plata County,Deaths,1
Number of Deaths by County,Otero County,Deaths,1
Number of Deaths by County,Ouray County,Deaths,1
Number of Deaths by County,Saguache County,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-09,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-10,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-11,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-12,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-13,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-14,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-15,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-16,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-17,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-18,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-19,Deaths,5
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-20,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-21,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-22,Deaths,4
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-23,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-24,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-25,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-26,Deaths,4
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-27,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-28,Deaths,13
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-29,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-30,Deaths,20
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-31,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-01,Deaths,29
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-02,Deaths,22
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-03,Deaths,20
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-04,Deaths,29
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-05,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-06,Deaths,28
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-07,Deaths,31
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-08,Deaths,35
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-09,Deaths,38
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-10,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-11,Deaths,32
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-12,Deaths,34
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-13,Deaths,37
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-14,Deaths,34
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-15,Deaths,30
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-16,Deaths,36
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-17,Deaths,37
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-18,Deaths,26
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-19,Deaths,30
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-20,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-21,Deaths,35
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-22,Deaths,36
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-23,Deaths,23
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-24,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-25,Deaths,29
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-26,Deaths,30
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-27,Deaths,18
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-28,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-29,Deaths,24
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-30,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-01,Deaths,31
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-02,Deaths,23
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-03,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-04,Deaths,22
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-05,Deaths,20
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-06,Deaths,19
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-07,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-08,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-09,Deaths,23
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-10,Deaths,12
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-11,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-12,Deaths,19
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-13,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-14,Deaths,17
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-15,Deaths,13
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-16,Deaths,11
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-17,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-18,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-19,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-20,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-21,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-22,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-23,Deaths,5
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-24,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-25,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-26,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-27,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-05-28,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Date of death may not be available for all deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-09,Deaths,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-10,Deaths,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-11,Deaths,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-12,Deaths,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-13,Deaths,5
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-14,Deaths,5
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-15,Deaths,6
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-16,Deaths,9
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-17,Deaths,12
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-18,Deaths,15
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-19,Deaths,20
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-20,Deaths,21
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-21,Deaths,27
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-22,Deaths,31
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-23,Deaths,37
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-24,Deaths,44
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-25,Deaths,59
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-26,Deaths,63
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-27,Deaths,73
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-28,Deaths,86
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-29,Deaths,96
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-30,Deaths,116
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-31,Deaths,131
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-01,Deaths,160
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-02,Deaths,182
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-03,Deaths,202
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-04,Deaths,231
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-05,Deaths,264
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-06,Deaths,292
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-07,Deaths,323
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-08,Deaths,358
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-09,Deaths,396
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-10,Deaths,429
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-11,Deaths,461
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-12,Deaths,495
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-13,Deaths,532
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-14,Deaths,566
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-15,Deaths,596
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-16,Deaths,632
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-17,Deaths,669
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-18,Deaths,695
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-19,Deaths,725
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-20,Deaths,758
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-21,Deaths,793
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-22,Deaths,829
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-23,Deaths,852
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-24,Deaths,885
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-25,Deaths,914
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-26,Deaths,944
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-27,Deaths,962
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-28,Deaths,989
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-29,Deaths,1013
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-30,Deaths,1040
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-01,Deaths,1071
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-02,Deaths,1094
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-03,Deaths,1121
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-04,Deaths,1143
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-05,Deaths,1163
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-06,Deaths,1182
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-07,Deaths,1196
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-08,Deaths,1210
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-09,Deaths,1233
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-10,Deaths,1245
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-11,Deaths,1255
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-12,Deaths,1274
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-13,Deaths,1282
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-14,Deaths,1299
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-15,Deaths,1312
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-16,Deaths,1323
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-17,Deaths,1337
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-18,Deaths,1346
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-19,Deaths,1353
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-20,Deaths,1362
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-21,Deaths,1372
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-22,Deaths,1378
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-23,Deaths,1383
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-24,Deaths,1390
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-25,Deaths,1391
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-26,Deaths,1392
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-27,Deaths,1392
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-05-28,Deaths,1393
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-23,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-24,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-25,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-26,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-27,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-28,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-29,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-01,Cases,8
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-02,Cases,9
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-03,Cases,11
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-04,Cases,14
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-05,Cases,16
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-06,Cases,17
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-07,Cases,20
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-08,Cases,31
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-09,Cases,37
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-10,Cases,39
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-11,Cases,45
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-12,Cases,48
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-13,Cases,57
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-14,Cases,68
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-15,Cases,83
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-16,Cases,108
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-17,Cases,120
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-18,Cases,131
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-19,Cases,148
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-20,Cases,172
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-21,Cases,193
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-22,Cases,209
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-23,Cases,243
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-24,Cases,272
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-25,Cases,306
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-26,Cases,332
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-27,Cases,360
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-28,Cases,378
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-29,Cases,402
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-30,Cases,434
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-31,Cases,452
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-01,Cases,497
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-02,Cases,525
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-03,Cases,557
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-04,Cases,592
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-05,Cases,627
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-06,Cases,657
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-07,Cases,698
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-08,Cases,740
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-09,Cases,775
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-10,Cases,804
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-11,Cases,829
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-12,Cases,861
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-13,Cases,890
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-14,Cases,922
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-15,Cases,953
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-16,Cases,979
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-17,Cases,1011
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-18,Cases,1029
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-19,Cases,1042
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-20,Cases,1078
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-21,Cases,1100
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-22,Cases,1120
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-23,Cases,1135
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-24,Cases,1150
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-25,Cases,1161
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-26,Cases,1172
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-27,Cases,1180
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-28,Cases,1194
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-29,Cases,1208
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-30,Cases,1220
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-01,Cases,1234
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-02,Cases,1244
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-03,Cases,1253
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-04,Cases,1263
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-05,Cases,1272
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-06,Cases,1288
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-07,Cases,1303
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-08,Cases,1325
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-09,Cases,1336
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-10,Cases,1349
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-11,Cases,1360
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-12,Cases,1372
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-13,Cases,1385
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-14,Cases,1390
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-15,Cases,1396
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-16,Cases,1401
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-17,Cases,1402
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-18,Cases,1407
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-19,Cases,1410
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-20,Cases,1414
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-21,Cases,1416
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-22,Cases,1418
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-23,Cases,1419
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-05-24,Cases,1421
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,Note,Onset date may be unavailable for some cases and inferred.,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,Note,Illnesses might not yet be reported due to the time it takes between when a person becomes ill and when the illness is reported.,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-13,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-14,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-15,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-16,Cases,4
