description,attribute,metric,value
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-09,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-10,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-11,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-12,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-13,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-14,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-15,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-16,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-17,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-18,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-19,Deaths,5
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-20,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-21,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-22,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-23,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-24,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-25,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-26,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-27,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-28,Deaths,12
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-29,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-30,Deaths,20
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-31,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-01,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-02,Deaths,22
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-03,Deaths,18
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-04,Deaths,26
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-05,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-06,Deaths,28
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-07,Deaths,25
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-08,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-09,Deaths,35
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-10,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-11,Deaths,26
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-12,Deaths,28
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-13,Deaths,29
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-14,Deaths,26
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-15,Deaths,19
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-16,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-17,Deaths,16
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-18,Deaths,12
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-19,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-20,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-21,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-22,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-23,Deaths,4
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-24,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Date of death may not be available for all deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-09,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-10,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-11,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-12,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-13,Deaths,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-14,Deaths,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-15,Deaths,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-16,Deaths,7
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-17,Deaths,9
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-18,Deaths,12
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-19,Deaths,17
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-20,Deaths,19
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-21,Deaths,25
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-22,Deaths,28
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-23,Deaths,35
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-24,Deaths,42
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-25,Deaths,57
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-26,Deaths,60
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-27,Deaths,69
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-28,Deaths,81
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-29,Deaths,91
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-30,Deaths,111
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-31,Deaths,125
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-01,Deaths,152
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-02,Deaths,174
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-03,Deaths,192
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-04,Deaths,218
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-05,Deaths,245
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-06,Deaths,273
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-07,Deaths,298
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-08,Deaths,331
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-09,Deaths,366
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-10,Deaths,399
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-11,Deaths,425
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-12,Deaths,453
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-13,Deaths,482
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-14,Deaths,508
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-15,Deaths,527
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-16,Deaths,554
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-17,Deaths,570
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-18,Deaths,582
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-19,Deaths,596
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-20,Deaths,611
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-21,Deaths,620
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-22,Deaths,630
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-23,Deaths,634
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-24,Deaths,636
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-27,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-28,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-29,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-01,Cases,5
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-02,Cases,6
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-03,Cases,8
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-04,Cases,11
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-05,Cases,13
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-06,Cases,14
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-07,Cases,17
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-08,Cases,26
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-09,Cases,33
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-10,Cases,36
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-11,Cases,41
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-12,Cases,46
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-13,Cases,55
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-14,Cases,64
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-15,Cases,73
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-16,Cases,94
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-17,Cases,108
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-18,Cases,125
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-19,Cases,144
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-20,Cases,168
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-21,Cases,183
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-22,Cases,197
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-23,Cases,227
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-24,Cases,254
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-25,Cases,284
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-26,Cases,303
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-27,Cases,325
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-28,Cases,341
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-29,Cases,359
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-30,Cases,377
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-31,Cases,396
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-01,Cases,426
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-02,Cases,441
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-03,Cases,466
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-04,Cases,490
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-05,Cases,516
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-06,Cases,534
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-07,Cases,554
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-08,Cases,576
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-09,Cases,590
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-10,Cases,600
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-11,Cases,609
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-12,Cases,615
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-13,Cases,625
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-14,Cases,634
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-15,Cases,642
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-16,Cases,650
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-17,Cases,655
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-18,Cases,661
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-19,Cases,664
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-20,Cases,668
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-21,Cases,669
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-22,Cases,672
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-13,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-14,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-15,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-16,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-17,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-18,Cases,8
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-19,Cases,10
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-20,Cases,12
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-21,Cases,24
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-22,Cases,30
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-23,Cases,41
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-24,Cases,50
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-25,Cases,66
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-26,Cases,90
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-27,Cases,116
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-28,Cases,137
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-29,Cases,152
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-30,Cases,177
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-31,Cases,200
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-01,Cases,225
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-02,Cases,258
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-03,Cases,284
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-04,Cases,309
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-05,Cases,331
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-06,Cases,341
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-07,Cases,359
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-08,Cases,403
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-09,Cases,424
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-10,Cases,452
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-11,Cases,477
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-12,Cases,498
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-13,Cases,513
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-14,Cases,526
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-15,Cases,545
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-16,Cases,551
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-17,Cases,561
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-18,Cases,562
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-19,Cases,568
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-20,Cases,573
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-21,Cases,584
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-22,Cases,591
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-23,Cases,671
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-24,Cases,672
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",Cases,14
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",Cases,135
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",Cases,1
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",Cases,16
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",Cases,324
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",Cases,4
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",Cases,89
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",Cases,1677
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",Cases,4
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",Cases,189
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",Cases,1945
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",Cases,20
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",Cases,284
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",Cases,1873
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",Cases,33
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",Cases,423
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",Cases,1817
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",Cases,86
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",Cases,437
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",Cases,1236
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",Cases,168
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",Cases,361
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",Cases,637
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",Cases,355
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",Cases,241
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",Cases,549
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Deaths",Cases,1
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",Cases,49
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome",Note,Data on cases recovered is unavailable.,NA
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome",Note,Patients who were hospitalized and subsequently died are only counted once as a death.,NA
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-09,Cases,3
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-10,Cases,5
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-11,Cases,7
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-12,Cases,9
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-13,Cases,13
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-14,Cases,18
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-15,Cases,20
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-16,Cases,26
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-17,Cases,32
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-18,Cases,40
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-19,Cases,53
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-20,Cases,71
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-21,Cases,101
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-22,Cases,133
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-23,Cases,179
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-24,Cases,222
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-25,Cases,286
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-26,Cases,358
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-27,Cases,432
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-28,Cases,505
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-29,Cases,607
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-30,Cases,718
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-31,Cases,819
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-01,Cases,928
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-02,Cases,1062
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-03,Cases,1157
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-04,Cases,1237
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-05,Cases,1288
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-06,Cases,1332
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-07,Cases,1388
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-08,Cases,1495
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-09,Cases,1562
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-10,Cases,1623
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-11,Cases,1673
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-12,Cases,1739
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-13,Cases,1793
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-14,Cases,1854
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-15,Cases,1945
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-16,Cases,2019
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-17,Cases,2096
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-18,Cases,2136
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-19,Cases,2210
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-20,Cases,2257
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-21,Cases,2302
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-22,Cases,2341
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-23,Cases,2393
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-24,Cases,2410
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-15,Cases,2
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-16,Cases,2
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-17,Cases,2
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-18,Cases,2
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-19,Cases,2
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-20,Cases,3
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-21,Cases,3
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-22,Cases,3
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-23,Cases,3
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-24,Cases,3
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-25,Cases,3
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-26,Cases,5
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-27,Cases,7
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-28,Cases,10
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date of Illness Onset,2020-02-29,Cases,10
