description,attribute,metric,value
Number of Deaths by County,Ouray County,Deaths,1
Number of Deaths by County,Summit County,Deaths,1
Number of Deaths by County,Unknown County,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-09,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-10,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-11,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-12,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-13,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-14,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-15,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-16,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-17,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-18,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-19,Deaths,5
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-20,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-21,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-22,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-23,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-24,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-25,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-26,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-27,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-28,Deaths,12
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-29,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-30,Deaths,20
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-03-31,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-01,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-02,Deaths,22
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-03,Deaths,19
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-04,Deaths,26
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-05,Deaths,28
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-06,Deaths,28
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-07,Deaths,25
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-08,Deaths,34
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-09,Deaths,36
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-10,Deaths,34
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-11,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-12,Deaths,28
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-13,Deaths,30
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-14,Deaths,29
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-15,Deaths,23
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-16,Deaths,28
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-17,Deaths,18
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-18,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-19,Deaths,18
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-20,Deaths,21
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-21,Deaths,16
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-22,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-23,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-24,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-25,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-26,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-27,Deaths,5
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-28,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,2020-04-29,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Date of death may not be available for all deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-09,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-10,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-11,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-12,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-13,Deaths,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-14,Deaths,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-15,Deaths,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-16,Deaths,7
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-17,Deaths,10
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-18,Deaths,13
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-19,Deaths,18
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-20,Deaths,20
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-21,Deaths,26
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-22,Deaths,29
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-23,Deaths,36
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-24,Deaths,43
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-25,Deaths,58
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-26,Deaths,61
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-27,Deaths,70
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-28,Deaths,82
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-29,Deaths,92
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-30,Deaths,112
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-03-31,Deaths,126
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-01,Deaths,153
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-02,Deaths,175
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-03,Deaths,194
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-04,Deaths,220
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-05,Deaths,248
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-06,Deaths,276
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-07,Deaths,301
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-08,Deaths,335
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-09,Deaths,371
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-10,Deaths,405
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-11,Deaths,432
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-12,Deaths,460
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-13,Deaths,490
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-14,Deaths,519
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-15,Deaths,542
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-16,Deaths,570
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-17,Deaths,588
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-18,Deaths,602
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-19,Deaths,620
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-20,Deaths,641
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-21,Deaths,657
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-22,Deaths,671
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-23,Deaths,681
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-24,Deaths,690
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-25,Deaths,696
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-26,Deaths,704
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-27,Deaths,709
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-28,Deaths,711
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,2020-04-29,Deaths,713
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-15,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-16,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-17,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-18,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-19,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-20,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-21,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-22,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-23,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-24,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-25,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-26,Cases,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-27,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-28,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-02-29,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-01,Cases,7
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-02,Cases,8
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-03,Cases,10
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-04,Cases,13
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-05,Cases,15
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-06,Cases,16
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-07,Cases,19
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-08,Cases,28
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-09,Cases,33
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-10,Cases,36
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-11,Cases,43
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-12,Cases,46
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-13,Cases,55
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-14,Cases,65
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-15,Cases,75
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-16,Cases,102
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-17,Cases,116
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-18,Cases,129
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-19,Cases,146
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-20,Cases,172
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-21,Cases,188
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-22,Cases,201
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-23,Cases,225
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-24,Cases,251
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-25,Cases,279
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-26,Cases,303
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-27,Cases,331
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-28,Cases,346
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-29,Cases,368
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-30,Cases,394
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-03-31,Cases,412
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-01,Cases,446
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-02,Cases,471
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-03,Cases,500
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-04,Cases,525
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-05,Cases,551
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-06,Cases,571
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-07,Cases,593
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-08,Cases,620
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-09,Cases,639
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-10,Cases,651
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-11,Cases,665
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-12,Cases,675
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-13,Cases,687
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-14,Cases,697
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-15,Cases,709
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-16,Cases,718
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-17,Cases,733
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-18,Cases,740
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-19,Cases,749
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-20,Cases,758
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-21,Cases,760
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-22,Cases,764
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-23,Cases,765
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-24,Cases,765
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-25,Cases,765
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2020-04-26,Cases,766
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-13,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-14,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-15,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-16,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-17,Cases,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-18,Cases,8
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-19,Cases,10
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-20,Cases,12
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-21,Cases,24
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-22,Cases,30
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-23,Cases,41
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-24,Cases,50
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-25,Cases,68
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-26,Cases,92
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-27,Cases,118
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-28,Cases,139
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-29,Cases,154
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-30,Cases,179
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-03-31,Cases,203
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-01,Cases,229
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-02,Cases,262
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-03,Cases,289
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-04,Cases,316
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-05,Cases,339
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-06,Cases,349
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-07,Cases,369
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-08,Cases,415
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-09,Cases,436
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-10,Cases,465
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-11,Cases,495
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-12,Cases,517
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-13,Cases,533
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-14,Cases,551
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-15,Cases,573
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-16,Cases,585
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-17,Cases,599
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-18,Cases,601
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-19,Cases,611
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-20,Cases,617
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-21,Cases,634
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-22,Cases,644
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-23,Cases,735
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-24,Cases,742
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-25,Cases,748
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-26,Cases,755
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-27,Cases,763
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,2020-04-28,Cases,766
Cumulative Number of Deaths From COVID-19 in Colorado by Date Reported to the State,Note,Data is reported daily around 4pm; subsequent days' data may show differences as cases are reported after this time.,NA
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",Cases,17
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",Cases,167
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",Cases,1
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",Cases,16
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",Cases,434
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",Cases,4
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",Cases,100
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",Cases,1973
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",Cases,4
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",Cases,205
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",Cases,2239
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",Cases,21
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",Cases,312
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",Cases,2149
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",Cases,35
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",Cases,472
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",Cases,2049
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",Cases,99
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",Cases,477
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",Cases,1366
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",Cases,189
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",Cases,375
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",Cases,710
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",Cases,412
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",Cases,254
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",Cases,624
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Deaths",Cases,1
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Hospitalized",Cases,1
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",Cases,52
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome",Note,Data on cases recovered is unavailable.,NA
"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome",Note,Patients who were hospitalized and subsequently died are only counted once as a death.,NA
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-09,Cases,2
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-10,Cases,4
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-11,Cases,6
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-12,Cases,8
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-13,Cases,12
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-14,Cases,17
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-15,Cases,19
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-16,Cases,25
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-17,Cases,31
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-18,Cases,39
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-19,Cases,52
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-20,Cases,70
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-21,Cases,100
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-22,Cases,132
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-23,Cases,178
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-24,Cases,221
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-25,Cases,286
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-26,Cases,359
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-27,Cases,433
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-28,Cases,506
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-29,Cases,608
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-30,Cases,719
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-31,Cases,821
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-01,Cases,930
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-02,Cases,1065
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-03,Cases,1161
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-04,Cases,1241
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-05,Cases,1292
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-06,Cases,1336
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-07,Cases,1392
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-08,Cases,1501
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-09,Cases,1568
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-10,Cases,1629
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-11,Cases,1681
Cumulative Number of Hospitalized Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-12,Cases,1748
