description,attribute,metric,value
"Total Testing Rate Per 100,000 People in Colorado by County",Pueblo County,Rate per 100000,5478.83
"Total Testing Rate Per 100,000 People in Colorado by County",Rio Blanco County,Rate per 100000,4599.52
"Total Testing Rate Per 100,000 People in Colorado by County",Rio Grande County,Rate per 100000,6360.24
"Total Testing Rate Per 100,000 People in Colorado by County",Routt County,Rate per 100000,15146.21
"Total Testing Rate Per 100,000 People in Colorado by County",Saguache County,Rate per 100000,5177.71
"Total Testing Rate Per 100,000 People in Colorado by County",San Juan County,Rate per 100000,5774.28
"Total Testing Rate Per 100,000 People in Colorado by County",San Miguel County,Rate per 100000,4268.07
"Total Testing Rate Per 100,000 People in Colorado by County",Sedgwick County,Rate per 100000,3384.62
"Total Testing Rate Per 100,000 People in Colorado by County",Summit County,Rate per 100000,7829.4
"Total Testing Rate Per 100,000 People in Colorado by County",Teller County,Rate per 100000,5594.57
"Total Testing Rate Per 100,000 People in Colorado by County",Washington County,Rate per 100000,9262
"Total Testing Rate Per 100,000 People in Colorado by County",Weld County,Rate per 100000,8710.87
"Total Testing Rate Per 100,000 People in Colorado by County",Yuma County,Rate per 100000,8814.44
"Total Testing Rate Per 100,000 People in Colorado by County",Note,Individuals with serology-positive tests are not included in daily case counts until they are confirmed to have had COVID-like symptoms.,NA
"Total Testing Rate Per 100,000 People in Colorado by County",Note,Includes only tests from labs that participate in electronic lab reporting.,NA
"Total Testing Rate Per 100,000 People in Colorado by County",Note,Caution should be used when interpreting rates in counties with small populations.,NA
Number of Deaths by County,Denver County,Deaths,367
Number of Deaths by County,Arapahoe County,Deaths,339
Number of Deaths by County,Jefferson County,Deaths,205
Number of Deaths by County,Adams County,Deaths,153
Number of Deaths by County,Weld County,Deaths,136
Number of Deaths by County,El Paso County,Deaths,116
Number of Deaths by County,Boulder County,Deaths,71
Number of Deaths by County,Douglas County,Deaths,51
Number of Deaths by County,Morgan County,Deaths,46
Number of Deaths by County,Larimer County,Deaths,29
Number of Deaths by County,Broomfield County,Deaths,28
Number of Deaths by County,Pueblo County,Deaths,24
Number of Deaths by County,Chaffee County,Deaths,20
Number of Deaths by County,Montrose County,Deaths,12
Number of Deaths by County,Eagle County,Deaths,8
Number of Deaths by County,Gunnison County,Deaths,6
Number of Deaths by County,Routt County,Deaths,6
Number of Deaths by County,Logan County,Deaths,5
Number of Deaths by County,Alamosa County,Deaths,3
Number of Deaths by County,Kit Carson County,Deaths,3
Number of Deaths by County,Montezuma County,Deaths,3
Number of Deaths by County,Summit County,Deaths,3
Number of Deaths by County,Elbert County,Deaths,2
Number of Deaths by County,Garfield County,Deaths,2
Number of Deaths by County,Pitkin County,Deaths,2
Number of Deaths by County,Saguache County,Deaths,2
Number of Deaths by County,Teller County,Deaths,2
Number of Deaths by County,Clear Creek County,Deaths,1
Number of Deaths by County,Crowley County,Deaths,1
Number of Deaths by County,Delta County,Deaths,1
Number of Deaths by County,La Plata County,Deaths,1
Number of Deaths by County,Otero County,Deaths,1
Number of Deaths by County,Ouray County,Deaths,1
Number of Deaths by County,Rio Grande County,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/9/2020,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/10/2020,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/11/2020,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/12/2020,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/13/2020,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/14/2020,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/15/2020,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/16/2020,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/17/2020,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/18/2020,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/19/2020,Deaths,5
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/20/2020,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/21/2020,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/22/2020,Deaths,4
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/23/2020,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/24/2020,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/25/2020,Deaths,16
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/26/2020,Deaths,4
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/27/2020,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/28/2020,Deaths,12
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/29/2020,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/30/2020,Deaths,20
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,3/31/2020,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/1/2020,Deaths,29
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/2/2020,Deaths,22
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/3/2020,Deaths,20
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/4/2020,Deaths,29
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/5/2020,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/6/2020,Deaths,28
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/7/2020,Deaths,32
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/8/2020,Deaths,36
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/9/2020,Deaths,38
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/10/2020,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/11/2020,Deaths,32
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/12/2020,Deaths,34
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/13/2020,Deaths,39
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/14/2020,Deaths,34
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/15/2020,Deaths,30
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/16/2020,Deaths,36
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/17/2020,Deaths,37
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/18/2020,Deaths,26
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/19/2020,Deaths,31
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/20/2020,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/21/2020,Deaths,36
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/22/2020,Deaths,38
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/23/2020,Deaths,23
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/24/2020,Deaths,34
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/25/2020,Deaths,31
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/26/2020,Deaths,31
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/27/2020,Deaths,19
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/28/2020,Deaths,32
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/29/2020,Deaths,26
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,4/30/2020,Deaths,27
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/1/2020,Deaths,33
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/2/2020,Deaths,25
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/3/2020,Deaths,26
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/4/2020,Deaths,26
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/5/2020,Deaths,20
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/6/2020,Deaths,21
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/7/2020,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/8/2020,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/9/2020,Deaths,25
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/10/2020,Deaths,13
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/11/2020,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/12/2020,Deaths,20
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/13/2020,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/14/2020,Deaths,18
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/15/2020,Deaths,17
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/16/2020,Deaths,11
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/17/2020,Deaths,16
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/18/2020,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/19/2020,Deaths,13
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/20/2020,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/21/2020,Deaths,15
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/22/2020,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/23/2020,Deaths,16
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/24/2020,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/25/2020,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/26/2020,Deaths,13
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/27/2020,Deaths,12
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/28/2020,Deaths,9
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/29/2020,Deaths,12
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/30/2020,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,5/31/2020,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/1/2020,Deaths,5
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/2/2020,Deaths,6
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/3/2020,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/4/2020,Deaths,5
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/5/2020,Deaths,14
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/6/2020,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/7/2020,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/8/2020,Deaths,10
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/9/2020,Deaths,7
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/10/2020,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/11/2020,Deaths,4
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/12/2020,Deaths,8
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/13/2020,Deaths,3
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/14/2020,Deaths,4
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/15/2020,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/16/2020,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/17/2020,Deaths,2
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/18/2020,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/19/2020,Deaths,0
Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,6/20/2020,Deaths,1
Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Date of death may not be available for all deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/9/2020,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/10/2020,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/11/2020,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/12/2020,Deaths,1
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/13/2020,Deaths,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/14/2020,Deaths,4
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/15/2020,Deaths,5
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/16/2020,Deaths,8
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/17/2020,Deaths,10
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/18/2020,Deaths,13
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/19/2020,Deaths,18
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/20/2020,Deaths,19
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/21/2020,Deaths,25
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/22/2020,Deaths,29
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/23/2020,Deaths,35
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/24/2020,Deaths,42
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/25/2020,Deaths,58
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/26/2020,Deaths,62
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/27/2020,Deaths,72
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/28/2020,Deaths,84
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/29/2020,Deaths,94
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/30/2020,Deaths,114
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,3/31/2020,Deaths,129
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/1/2020,Deaths,158
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/2/2020,Deaths,180
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/3/2020,Deaths,200
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/4/2020,Deaths,229
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/5/2020,Deaths,262
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/6/2020,Deaths,290
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/7/2020,Deaths,322
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/8/2020,Deaths,358
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/9/2020,Deaths,396
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/10/2020,Deaths,429
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/11/2020,Deaths,461
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/12/2020,Deaths,495
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/13/2020,Deaths,534
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/14/2020,Deaths,568
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/15/2020,Deaths,598
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/16/2020,Deaths,634
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/17/2020,Deaths,671
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/18/2020,Deaths,697
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/19/2020,Deaths,728
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/20/2020,Deaths,761
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/21/2020,Deaths,797
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/22/2020,Deaths,835
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/23/2020,Deaths,858
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/24/2020,Deaths,892
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/25/2020,Deaths,923
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/26/2020,Deaths,954
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/27/2020,Deaths,973
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/28/2020,Deaths,1005
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/29/2020,Deaths,1031
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,4/30/2020,Deaths,1058
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/1/2020,Deaths,1091
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/2/2020,Deaths,1116
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/3/2020,Deaths,1142
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/4/2020,Deaths,1168
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/5/2020,Deaths,1188
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/6/2020,Deaths,1209
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/7/2020,Deaths,1224
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/8/2020,Deaths,1239
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/9/2020,Deaths,1264
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/10/2020,Deaths,1277
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/11/2020,Deaths,1287
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/12/2020,Deaths,1307
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/13/2020,Deaths,1316
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/14/2020,Deaths,1334
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/15/2020,Deaths,1351
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/16/2020,Deaths,1362
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/17/2020,Deaths,1378
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/18/2020,Deaths,1388
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/19/2020,Deaths,1401
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/20/2020,Deaths,1411
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/21/2020,Deaths,1426
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/22/2020,Deaths,1435
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/23/2020,Deaths,1451
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/24/2020,Deaths,1465
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/25/2020,Deaths,1473
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/26/2020,Deaths,1486
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/27/2020,Deaths,1498
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/28/2020,Deaths,1507
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/29/2020,Deaths,1519
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/30/2020,Deaths,1529
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,5/31/2020,Deaths,1537
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/1/2020,Deaths,1542
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/2/2020,Deaths,1548
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/3/2020,Deaths,1556
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/4/2020,Deaths,1561
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/5/2020,Deaths,1575
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/6/2020,Deaths,1583
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/7/2020,Deaths,1591
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/8/2020,Deaths,1601
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/9/2020,Deaths,1608
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/10/2020,Deaths,1616
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/11/2020,Deaths,1620
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/12/2020,Deaths,1628
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/13/2020,Deaths,1631
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/14/2020,Deaths,1635
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/15/2020,Deaths,1636
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/16/2020,Deaths,1638
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/17/2020,Deaths,1640
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/18/2020,Deaths,1640
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/19/2020,Deaths,1640
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,6/20/2020,Deaths,1641
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Death,Note,Deaths,NA
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2/26/2020,Cases,2
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2/27/2020,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2/28/2020,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,2/29/2020,Cases,3
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/1/2020,Cases,8
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/2/2020,Cases,9
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/3/2020,Cases,13
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/4/2020,Cases,16
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/5/2020,Cases,18
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/6/2020,Cases,19
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/7/2020,Cases,23
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/8/2020,Cases,35
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/9/2020,Cases,42
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/10/2020,Cases,44
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/11/2020,Cases,50
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/12/2020,Cases,54
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/13/2020,Cases,61
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/14/2020,Cases,71
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/15/2020,Cases,87
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/16/2020,Cases,111
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/17/2020,Cases,126
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/18/2020,Cases,137
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/19/2020,Cases,153
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/20/2020,Cases,182
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/21/2020,Cases,202
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/22/2020,Cases,220
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/23/2020,Cases,249
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/24/2020,Cases,278
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/25/2020,Cases,314
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/26/2020,Cases,337
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/27/2020,Cases,366
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/28/2020,Cases,382
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/29/2020,Cases,411
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/30/2020,Cases,444
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,3/31/2020,Cases,465
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/1/2020,Cases,513
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/2/2020,Cases,538
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/3/2020,Cases,572
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/4/2020,Cases,605
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/5/2020,Cases,643
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/6/2020,Cases,674
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/7/2020,Cases,711
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/8/2020,Cases,755
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/9/2020,Cases,789
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/10/2020,Cases,817
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/11/2020,Cases,845
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/12/2020,Cases,877
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/13/2020,Cases,908
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/14/2020,Cases,939
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/15/2020,Cases,974
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/16/2020,Cases,1001
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/17/2020,Cases,1036
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/18/2020,Cases,1061
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/19/2020,Cases,1077
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/20/2020,Cases,1114
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/21/2020,Cases,1140
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/22/2020,Cases,1162
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/23/2020,Cases,1176
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/24/2020,Cases,1187
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/25/2020,Cases,1197
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/26/2020,Cases,1213
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/27/2020,Cases,1229
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/28/2020,Cases,1251
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/29/2020,Cases,1264
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,4/30/2020,Cases,1280
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,5/1/2020,Cases,1296
Cumulative Number of Deaths From COVID-19 in Colorado by Date of Illness,5/2/2020,Cases,1307
